molecule_chembl_id,canonical_smiles,standard_value_norm
CHEMBL4450368,COc1cc(OC)c(Cl)c(-c2ccc3c(NC(=O)c4ccc(N5CCN(C)CC5)cn4)n[nH]c3n2)c1Cl,7.8
CHEMBL4574280,COc1cc(OC)c(Cl)c(-c2ccc3c(NC(=O)c4cnc(N5CCN(C)CC5)cn4)n[nH]c3n2)c1Cl,10.5
CHEMBL4561437,COc1cc(OC)c(Cl)c(-c2ccc3c(NC(=O)c4ccc(N5CCN(C)CC5)s4)n[nH]c3n2)c1Cl,4.1
CHEMBL4535664,COc1cc(OC)c(Cl)c(-c2ccc3c(NC(=O)c4ccccc4)n[nH]c3n2)c1Cl,42.4
CHEMBL4448605,COc1cc(OC)c(Cl)c(-c2ccc3c(NC(=O)c4ccc(N(C)C)cc4)n[nH]c3n2)c1Cl,16.5
CHEMBL4559114,COc1cc(OC)c(Cl)c(-c2ccc3c(NC(=O)c4ccc(N(C)CCN(C)C)cc4)n[nH]c3n2)c1Cl,3.9
CHEMBL4447359,COCCN1CCN(c2ccc(C(=O)Nc3n[nH]c4nc(-c5c(Cl)c(OC)cc(OC)c5Cl)ccc34)cc2)CC1,0.3
CHEMBL4068255,C[C@@H](c1cc2cccnc2cc1F)n1cnc2ncc(-c3cnn(C)c3)nc21,30000.0
CHEMBL4634634,C[C@@H]1C[C@H]1C(=O)N1CCN(c2cnc(C#N)c(-c3cnn(C)c3)n2)C[C@H]1C,100000.0
CHEMBL4640601,COc1ccc(-c2cnn3c(N)c(-c4ccccc4)c(OC4CCN(C)CC4)nc23)cc1OC,5600.0
CHEMBL4634073,COC(=O)Nc1ccc(-c2c(OC3CCN(C)CC3)nc3c(-c4ccc(OC)c(OC)c4)cnn3c2N)cc1,10.0
CHEMBL4636995,COc1ccc(-c2cnn3c(N)c(-c4nccs4)c(OC4CCN(C)CC4)nc23)cc1OC,3100.0
CHEMBL4644718,COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(-n2c(C)ccc2CN2CCN(C)CC2)cc1)c1ccccc1,23.0
CHEMBL4641667,CCNS(=O)(=O)c1ccccc1Nc1ncnc(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)c(OC)c2)n1,40.0
CHEMBL4642080,CCNS(=O)(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)c(OC)c2)ncc1NC(=O)c1cc(OC)cc(OC)c1,2.1
CHEMBL458997,CNC(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCOCC3)cc2OC)ncc1Cl,750.0
CHEMBL4785949,C=CS(=O)(=O)Nc1cccc(C)c1Nc1ncc(OCc2c(Cl)c(OC)cc(OC)c2Cl)cn1,520.0
CHEMBL4750816,COc1cc(OC)c(Cl)c(COc2cnc(Nc3c(C)cccc3NC#N)nc2)c1Cl,10000.0
CHEMBL4748301,COc1cc(OC)c(Cl)c(COc2cnc(Nc3c(C)cccc3NCC#N)nc2)c1Cl,10000.0
CHEMBL4739914,COc1cc(OC)c(Cl)c(COc2cnc(Nc3c(C)cccc3NC(=O)CC#N)nc2)c1Cl,10000.0
CHEMBL4799486,C#CCNc1cccc(C)c1Nc1ncc(OCc2c(Cl)c(OC)cc(OC)c2Cl)cn1,10000.0
CHEMBL4763652,COc1cc(OC)c(Cl)c(COc2cnc(Nc3c(C)cccc3NC(=O)CCl)nc2)c1Cl,10000.0
CHEMBL4740775,COc1cc(OC)c(Cl)c(COc2cnc(Nc3c(C)cccc3NC(=O)C3CO3)nc2)c1Cl,10000.0
CHEMBL4757810,C=C(F)C(=O)Nc1cccc(C)c1Nc1ncc(OCc2c(Cl)c(OC)cc(OC)c2Cl)cn1,10000.0
CHEMBL4742889,COc1cc(OC)c(Cl)c(COc2cnc(Nc3c(C)cccc3NCC=O)nc2)c1Cl,10000.0
CHEMBL4796512,C=C(C#N)C(=O)Nc1cccc(C)c1Nc1ncc(OCc2c(Cl)c(OC)cc(OC)c2Cl)cn1,10000.0
CHEMBL3973674,COCCOc1cc(NC(=O)N2CCCc3cc(CN4CCN(C)CC4=O)c(C=O)nc32)ncc1C#N,10000.0
CHEMBL4763773,COc1cc(Nc2ncc(CCc3c(F)c(OC)cc(OC)c3F)cn2)ccc1N1CCC(N2CCN(C)CC2)CC1,1.7
CHEMBL4751903,C=CC(=O)Nc1ccccc1C(=O)Nc1n[nH]c2cc(-c3cc(OC)cc(OC)c3)ccc12,1500.0
CHEMBL4761494,C=CC(=O)Nc1ccccc1C(=O)Nc1n[nH]c2cc(-c3cccc(OC)c3)ccc12,1500.0
CHEMBL4765104,C=CC(=O)Nc1ccccc1C(=O)Nc1n[nH]c2cc(-c3cc(C)cc(C)c3)ccc12,1500.0
CHEMBL4760869,C=CC(=O)Nc1ccccc1C(=O)Nc1n[nH]c2cc(-c3ccc(OC)cc3)ccc12,1500.0
CHEMBL4740779,C=CC(=O)Nc1ccccc1C(=O)Nc1n[nH]c2cc(-c3ccnc(OC)c3)ccc12,1500.0
CHEMBL4796363,C=CC(=O)Nc1ccccc1C(=O)Nc1n[nH]c2cc(-c3cccs3)ccc12,1500.0
CHEMBL4784126,C=CC(=O)Nc1ccccc1C(=O)Nc1n[nH]c2cc(-c3ccsc3)ccc12,1500.0
CHEMBL4762574,C=CC(=O)Nc1ccccc1C(=O)Nc1n[nH]c2cc(-c3ccc4c(c3)CCO4)ccc12,1500.0
CHEMBL4800539,C=CC(=O)Nc1ccccc1C(=O)Nc1n[nH]c2cc(-c3cccc(OC(F)(F)F)c3)ccc12,1500.0
CHEMBL4756999,C=CC(=O)Nc1ccccc1C(=O)Nc1n[nH]c2cc(-c3cc(OC(F)(F)F)ccc3F)ccc12,1500.0
CHEMBL4795133,C=CC(=O)Nc1ccccc1C(=O)Nc1n[nH]c2cc(-c3cccc(OC)c3F)ccc12,1500.0
CHEMBL4746506,C=CC(=O)Nc1ccccc1C(=O)Nc1n[nH]c2cc(-c3ccc(F)c(OC)c3)ccc12,1500.0
CHEMBL4754648,C=CC(=O)Nc1ccccc1C(=O)Nc1n[nH]c2cc(-c3cc(F)cc(OC)c3)ccc12,1500.0
CHEMBL4791462,C=CC(=O)Nc1ccccc1C(=O)Nc1n[nH]c2cc(-c3cc(OC)ccc3F)ccc12,1500.0
CHEMBL4744134,C=CC(=O)Nc1ccccc1C(=O)Nc1n[nH]c2nc(-c3cc(OC)cc(OC)c3)ccc12,1500.0
CHEMBL4751708,C=CC(=O)Nc1ccccc1C(=O)Nc1n[nH]c2nc(-c3cccc(OC)c3)ccc12,1500.0
CHEMBL4755247,C=CC(=O)Nc1ccccc1C(=O)Nc1n[nH]c2nc(-c3cc(F)cc(OC)c3)ccc12,1500.0
CHEMBL4747930,C=CC(=O)Nc1ccccc1C(=O)Nc1n[nH]c2nc(-c3ccc(F)c(OC)c3)ccc12,1500.0
CHEMBL4743257,C=CC(=O)Nc1ccccc1C(=O)Nc1n[nH]c2nc(-c3cc(OC)ccc3F)ccc12,1500.0
CHEMBL4785241,CCC(=O)Nc1ccccc1C(=O)Nc1n[nH]c2cc(-c3cc(OC)cc(OC)c3)ccc12,1500.0
CHEMBL4795795,COc1cc(OC)cc(-c2ccc3c(NC(=O)c4ccccc4NC(=O)CCl)n[nH]c3c2)c1,1500.0
CHEMBL4746571,COc1cc(OC)cc(-c2ccc3c(NC(=O)c4ccccc4NC(=O)C=C(C)C)n[nH]c3c2)c1,1500.0
CHEMBL4764232,C=C(C)C(=O)Nc1ccccc1C(=O)Nc1n[nH]c2cc(-c3cc(OC)cc(OC)c3)ccc12,1500.0
CHEMBL4751993,COc1cc(OC)cc(-c2ccc3c(NC(=O)c4ccccc4NC(=O)C(C)C)n[nH]c3c2)c1,1500.0
CHEMBL4745994,COc1cc(OC)cc(-c2ccc3c(NC(=O)c4ccccc4NC(=O)C(C)(C)C)n[nH]c3c2)c1,1500.0
CHEMBL4741627,COc1cc(OC)cc(-c2ccc3c(NC(=O)c4ccccc4NC(=O)C(C)Cl)n[nH]c3c2)c1,1500.0
CHEMBL4751385,COc1cc(OC)cc(-c2ccc3c(NC(=O)c4ccccc4NC(=O)C4CC4)n[nH]c3c2)c1,1500.0
CHEMBL4785890,C=CC(=O)Nc1cccc(C(=O)Nc2n[nH]c3cc(-c4cc(OC)cc(OC)c4)ccc23)c1,1500.0
CHEMBL4747265,CCC(=O)Nc1cccc(C(=O)Nc2n[nH]c3cc(-c4cc(OC)cc(OC)c4)ccc23)c1,1500.0
CHEMBL4757428,COc1cc(OC)cc(-c2ccc3c(NC(=O)c4cccc(NC(=O)CCl)c4)n[nH]c3c2)c1,1500.0
CHEMBL4793410,COc1cc(OC)cc(-c2ccc3c(NC(=O)c4cccc(NC(=O)C(C)Cl)c4)n[nH]c3c2)c1,1500.0
CHEMBL4747852,COc1cc(OC)cc(-c2ccc3c(NC(=O)c4cccc(NC(=O)C=C(C)C)c4)n[nH]c3c2)c1,1500.0
CHEMBL4758831,C=C(C)C(=O)Nc1cccc(C(=O)Nc2n[nH]c3cc(-c4cc(OC)cc(OC)c4)ccc23)c1,1500.0
CHEMBL4779598,COc1cccc(-c2ccc3c(NC(=O)c4cccc(NC(=O)CCl)c4)n[nH]c3c2)c1F,106.0
CHEMBL4748343,COc1ccc(F)c(-c2ccc3c(NC(=O)c4cccc(NC(=O)CCl)c4)n[nH]c3c2)c1,528.0
CHEMBL4798527,Cc1ccc(NC(=O)c2ccc(C)c(C(F)(F)F)c2)cc1C#Cc1nn([C@H]2CC[C@H](O)CC2)c2ncnc(N)c12,7.0
CHEMBL4793380,CC(C)(C)c1cc(NC(=O)Nc2ccc(Nc3ncnc4c3OCCCN4)cc2)no1,868.0
CHEMBL4862283,COc1ccc2nc(N3CCC(C(CC#N)n4cc(-c5ncnc6[nH]ccc56)cn4)CC3)sc2c1,6.0
CHEMBL4861534,COc1cc(CCc2cnc3[nH]ccc3c2)cc(OC)c1,83.0
CHEMBL4856613,COc1cc(OC)cc(N2Cc3cnc4[nH]ccc4c3N(C)C2=O)c1,7.5
CHEMBL4847441,COc1cc(OC)c(Cl)c(N2Cc3cnc4[nH]ccc4c3N(C)C2=O)c1,1.9
CHEMBL4863146,COc1cc(OC)c(Cl)c(N2Cc3cnc4[nH]ccc4c3N(C)C2=O)c1Cl,1.1
CHEMBL4868291,COc1cc(N2Cc3cnc4[nH]ccc4c3N(C)C2=O)c(Cl)c(OC)c1Cl,82.0
CHEMBL4863224,COc1cc(OC)c(F)c(N2Cc3cnc4[nH]ccc4c3N(C)C2=O)c1,1.1
CHEMBL4870179,COc1cc(OC)c(F)c(N2Cc3cnc4[nH]ccc4c3N(C)C2=O)c1F,0.12
CHEMBL4862823,COc1cc(OC)c(Cl)c(N2Cc3cnc4[nH]ccc4c3N(C)C2=O)c1F,0.17
CHEMBL4874869,COc1cc(OC)c(F)c(N2Cc3cnc4c(c3N(CCO)C2=O)CC(=O)N4)c1F,4.4
CHEMBL4866178,COc1cc(OC)c(F)c(N2Cc3cnc4c(c3N(CCN3CCOCC3)C2=O)CC(=O)N4)c1F,27.0
CHEMBL4851637,COc1cc(OC)c(F)c(N2Cc3cnc4c(c3N(c3cccc(F)c3F)C2=O)CC(=O)N4)c1F,1.5
CHEMBL4871046,COc1cc(OC)c(F)c(N2Cc3cnc4c(c3N(c3ccc(C#N)cc3)C2=O)CC(=O)N4)c1F,9.2
CHEMBL4848530,CCN1C(=O)N(c2c(F)c(OC)cc(OC)c2F)Cc2cnc3c(c21)C1(CC1)C(=O)N3,20.0
CHEMBL4846809,COc1cc(OC)c(F)c(N2Cc3cnc4c(c3N(C)C2=O)C2(CC2)C(=O)N4)c1F,0.79
CHEMBL4858423,COc1cc(OC)c(F)c(N2Cc3cnc4c(c3N(C)C2=O)C(C)(C)C(=O)N4)c1F,9.8
CHEMBL4873003,COc1cc(OC)c(F)c(N2Cc3cnc4c(c3N(C)C2=O)C2(CCN(C)CC2)C(=O)N4)c1F,21.0
CHEMBL4873571,CC(C)n1cc(C(=O)Nc2ccc(Oc3ccnc(NC(=O)C4CC4)c3)c(F)c2)c(=O)n(-c2ccc(F)cc2)c1=O,1000.0
CHEMBL4879303,C=CC(=O)Nc1cc(SC)ccc1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,39.0
CHEMBL4862742,C=CC(=O)Nc1cc(S(C)(=O)=O)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,886.0
CHEMBL4877857,C=CC(=O)Nc1cc(S(C)(=O)=O)ccc1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,28.0
CHEMBL4872856,C=CC(=O)Nc1cc(S(N)(=O)=O)cc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,787.0
CHEMBL4514636,C=CC(=O)N[C@H]1CCOC[C@H]1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1,624.0
CHEMBL4858720,Nc1ncnc2c1c(-c1cccc(O)c1)cn2[C@H]1C[C@@H](CO)C1,2100.0
CHEMBL169390,Nc1ncnc2c1c(-c1cccc(O)c1)cn2C1CCCC1,990.0
CHEMBL4854822,CC(=O)N1CCN([C@H]2C[C@@H](n3cc(-c4cc(O)ccc4F)c4c(N)ncnc43)C2)CC1,11000.0
CHEMBL4849708,COc1cc(OC)cc(N(CCNC(C)C)c2ccc3ncc(C4=CCN(C(=O)OC(C)(C)C)CC4)c(=O)n3c2)c1,3.7
CHEMBL4849887,COc1cc(OC)cc(N(CCNC(C)C)c2ccc3ncc(OC4CCOCC4)c(=O)n3c2)c1,100.0
CHEMBL4866831,COc1cc(OC)cc(N(CCNC(C)C)c2ccc3ncc(OCCN4CCOCC4)c(=O)n3c2)c1,100.0
CHEMBL4861296,COc1cc(OC)cc(N(CCNC(C)C)c2ccc3ncc(OCCN(C)C)c(=O)n3c2)c1,100.0
CHEMBL4856522,COCCOc1cnc2ccc(N(CCNC(C)C)c3cc(OC)cc(OC)c3)cn2c1=O,100.0
CHEMBL4876974,COc1cc(OC)cc(N(CCNC(C)C)c2ccc3ncc(C4=CCNCC4)c(=O)n3c2)c1,22.0
CHEMBL4865722,COc1cc(OC)cc(N(CCNC(C)C)c2ccc3ncc(-c4cccnc4)c(=O)n3c2)c1,37.0
CHEMBL4862576,COc1cc(OC)cc(N(CCNC(C)C)c2ccc3ncc(-c4cnn(C)c4)c(=O)n3c2)c1,0.57
CHEMBL4876299,COc1cc(OC)cc(N(CCNC(C)C)c2ccc3ncc(-c4cnn(C)c4C)c(=O)n3c2)c1,100.0
CHEMBL4845750,COc1cc(OC)cc(N(CCNC(C)C)c2ccc3ncc(-c4cn(C)nc4C)c(=O)n3c2)c1,50.0
CHEMBL4852018,COc1cc(OC)cc(N(CCNC(C)C)c2ccc3ncc(-c4cn[nH]c4)c(=O)n3c2)c1,2.1
CHEMBL4853985,CCn1cc(-c2cnc3ccc(N(CCNC(C)C)c4cc(OC)cc(OC)c4)cn3c2=O)cn1,8.0
CHEMBL4872440,CCCn1cc(-c2cnc3ccc(N(CCNC(C)C)c4cc(OC)cc(OC)c4)cn3c2=O)cn1,1.0
CHEMBL4872664,COc1cc(OC)cc(N(CCNC(C)C)c2ccc3ncc(-c4cnn(CCF)c4)c(=O)n3c2)c1,1.2
CHEMBL4852671,COCCn1cc(-c2cnc3ccc(N(CCNC(C)C)c4cc(OC)cc(OC)c4)cn3c2=O)cn1,2.0
CHEMBL4871676,COc1cc(OC)cc(N(CCNC(C)C)c2ccc3ncc(-c4cnn(C5CCCCO5)c4)c(=O)n3c2)c1,1.2
CHEMBL4850483,COc1cc(OC)cc(N(CCNC(C)C)c2ccc3ncc(-c4cnn(C5CCOCC5)c4)c(=O)n3c2)c1,1.5
CHEMBL4862468,COc1cc(OC)cc(N(CCNC(C)C)c2ccc3ncc(-c4cnn(CCO)c4)c(=O)n3c2)c1,2.7
CHEMBL4873997,COc1cc(OC)cc(N(CCNC(C)C)c2ccc3ncc(-c4cnn(CC(C)(C)O)c4)c(=O)n3c2)c1,1.4
CHEMBL4863732,COc1cc(OC)cc(N(CCNC(C)C)c2ccc3ncc(-c4cnn(CCN(C)C)c4)c(=O)n3c2)c1,1.2
CHEMBL4873837,COc1cc(OC)cc(N(CCNC(C)C)c2ccc3ncc(-c4cnn(CCN5CCOCC5)c4)c(=O)n3c2)c1,1.2
CHEMBL4848334,COc1cc(OC)cc(N(CCNC(C)C)c2ccc3ncc(-c4cnn(C5CCNCC5)c4)c(=O)n3c2)c1,0.65
CHEMBL4876247,COc1cc(OC)cc(N(CCNC(C)C)c2ccc3ncc(-c4cnn(C5CCN(C)CC5)c4)c(=O)n3c2)c1,1.3
CHEMBL4854151,CCN1CCC(n2cc(-c3cnc4ccc(N(CCNC(C)C)c5cc(OC)cc(OC)c5)cn4c3=O)cn2)CC1,2.4
CHEMBL4849539,COc1cc(OC)cc(N(CCNC(C)C)c2ccc3ncc(-c4cnn(C5CCN(C(C)=O)CC5)c4)c(=O)n3c2)c1,0.82
CHEMBL4869917,COc1cc(OC)cc(N(CCNC(C)C)c2ccc3ncc(-c4cnn(C5CCN(S(C)(=O)=O)CC5)c4)c(=O)n3c2)c1,1.0
CHEMBL4845884,COc1cc(OC)cc(N(CCNC(C)C)c2ccc3ncc(-c4cnn(C5CNC5)c4)c(=O)n3c2)c1,1.2
CHEMBL4866204,COc1cc(OC)cc(N(CCNC(C)C)c2ccc3ncc(-c4cnn(C5CN(C(C)=O)C5)c4)c(=O)n3c2)c1,1.6
CHEMBL4867685,COc1cc(OC)cc(N(CCNC(C)C)c2ccc3ncc(-c4cnn(C5CN(S(C)(=O)=O)C5)c4)c(=O)n3c2)c1,1.6
CHEMBL4859203,COc1cc(OC)cc(N(CC2CC2)c2ccc3ncc(-c4cnn(C)c4)c(=O)n3c2)c1,0.57
CHEMBL4862302,C#CCN(c1cc(OC)cc(OC)c1)c1ccc2ncc(-c3cnn(C)c3)c(=O)n2c1,100.0
CHEMBL4849522,COc1cc(OC)cc(N(CCO)c2ccc3ncc(-c4cnn(C)c4)c(=O)n3c2)c1,1.9
CHEMBL4860678,COc1cc(OC)cc(N(CCNC2CC2)c2ccc3ncc(-c4cnn(C)c4)c(=O)n3c2)c1,1.4
CHEMBL4856725,COc1cc(OC)cc(N(CCNC2COC2)c2ccc3ncc(-c4cnn(C)c4)c(=O)n3c2)c1,85.0
CHEMBL4851029,COc1cc(OC)cc(N(CCNC2CCC(O)CC2)c2ccc3ncc(-c4cnn(C)c4)c(=O)n3c2)c1,2.5
CHEMBL4297522,CCN1C(=O)N(c2c(F)c(OC)cc(OC)c2F)Cc2cnc3[nH]c(CN4CCOCC4)cc3c21,0.4
CHEMBL4876497,Cc1n[nH]c2ccc(-c3cc(N[C@@H](CO)c4ccccc4)cnc3Cl)cc12,1000.0
CHEMBL3907057,Cc1cc(C)c(-n2ccn3nc(-c4cccnc4)cc23)cc1NC(=O)c1cc(C#N)cc(S(F)(F)(F)(F)F)c1,10.0
CHEMBL4097778,CN1C(=O)[C@@H](N2CCc3cn(CC4CCS(=O)(=O)CC4)nc3C2=O)COc2ccccc21,1000.0
CHEMBL5082464,C=CC(=O)N1CC(Cn2nc(-c3cc(OC)cc(OC)c3)c3c(N)ncnc32)C1,315.0
CHEMBL5092310,C=CC(=O)N1CCC(Cn2nc(-c3cc(OC)cc(OC)c3)c3c(N)ncnc32)C1,818.0
CHEMBL5078797,C=CC(=O)N1CCC(n2nc(-c3cc(OC)cc(OC)c3)c3c(N)ncnc32)CC1,433.0
CHEMBL5093158,C=CC(=O)N1CCC(Cn2nc(-c3cc(OC)cc(OC)c3)c3c(N)ncnc32)CC1,615.0
CHEMBL5089648,C=CC(=O)N1CCC(CCn2nc(-c3cc(OC)cc(OC)c3)c3c(N)ncnc32)CC1,741.0
CHEMBL5088944,C=CC(=O)N1CCCC(Cn2nc(-c3cc(OC)cc(OC)c3)c3c(N)ncnc32)C1,790.0
CHEMBL5090652,C=CC(=O)N1CCN(CCn2nc(-c3cc(OC)cc(OC)c3)c3c(N)ncnc32)CC1,372.0
CHEMBL5089372,C=CC(=O)N1CCN(CCCn2nc(-c3cc(OC)cc(OC)c3)c3c(N)ncnc32)CC1,323.0
CHEMBL5086719,C=CC(=O)N1CCN(CCCCn2nc(-c3cc(OC)cc(OC)c3)c3c(N)ncnc32)CC1,36.0
CHEMBL5084546,C=CC(=O)N1CCN(CCCCCn2nc(-c3cc(OC)cc(OC)c3)c3c(N)ncnc32)CC1,3.21
CHEMBL5078278,C=CC(=O)N1CCN(CCCCCCn2nc(-c3cc(OC)cc(OC)c3)c3c(N)ncnc32)CC1,12.9
CHEMBL5091141,C=CC(=O)N1CCN(CCCCCCCn2nc(-c3cc(OC)cc(OC)c3)c3c(N)ncnc32)CC1,5.9
CHEMBL5094622,C=CC(=O)N1CCN(CCCCCn2nc(-c3ccc4c(c3)OCO4)c3c(N)ncnc32)CC1,476.0
CHEMBL5078978,C=CC(=O)N1CCN(CCCCCn2nc(-c3coc4ccccc34)c3c(N)ncnc32)CC1,2109.0
CHEMBL5071691,C=CC(=O)N1CCN(CCCCCn2nc(-c3ccc(OC)cc3)c3c(N)ncnc32)CC1,5000.0
CHEMBL5079163,C=CC(=O)N1CCN(CCCCCn2nc(-c3ccc(NC(C)=O)cc3)c3c(N)ncnc32)CC1,1353.0
CHEMBL5092355,C=CC(=O)N1CCN(CCCCCn2nc(-c3ccc(OC(F)(F)F)cc3)c3c(N)ncnc32)CC1,3523.0
CHEMBL5083817,C=CC(=O)N1CCN(CCCCCn2nc(-c3ccc4ccccc4c3)c3c(N)ncnc32)CC1,5000.0
CHEMBL5080128,C=CC(=O)N1CCN(CCCCCn2nc(-c3ccc(C)c4ccccc34)c3c(N)ncnc32)CC1,5000.0
CHEMBL5076725,C=CC(=O)N1CCN(CCCCCn2nc(-c3ccc(Br)c4ccccc34)c3c(N)ncnc32)CC1,5000.0
CHEMBL5072738,C=CC(=O)N1CCN(CCCCCn2nc(-c3cc(OC)ccc3OC)c3c(N)ncnc32)CC1,866.0
CHEMBL5090807,C=CC(=O)N1CCN(CCCCCn2nc(-c3ccc(OC)c(OC)c3)c3c(N)ncnc32)CC1,324.0
CHEMBL5082994,C=CC(=O)N1CCN(CCCCCn2nc(-c3cc(OC)c(OC)c(OC)c3)c3c(N)ncnc32)CC1,277.0
CHEMBL5081042,C=CC(=O)N1CCN(CCCCCn2nc(-c3ccc(OCC)cc3)c3c(N)ncnc32)CC1,1877.0
CHEMBL5084946,C=CC(=O)N1CCN(CCCCCn2nc(-c3ccc(OC(C)C)cc3)c3c(N)ncnc32)CC1,5000.0
CHEMBL5080177,C=CC(=O)N1CCN(CCCCCn2nc(-c3ccc(OCc4ccccc4)cc3)c3c(N)ncnc32)CC1,1501.0
CHEMBL5074413,C=CC(=O)N1CCN(CCCCCn2nc(-c3cc(OC)ccc3Cl)c3c(N)ncnc32)CC1,554.0
CHEMBL5075228,C=CC(=O)N1CCN(CCCCCn2nc(-c3ccc(F)cc3)c3c(N)ncnc32)CC1,185.0
CHEMBL5073763,C=CC(=O)N1CCN(CCCCCn2nc(-c3ccc(O)c(F)c3)c3c(N)ncnc32)CC1,417.0
CHEMBL5088393,C=CC(=O)N1CCN(CCCCCn2nc(-c3ccc4cc(OC)ccc4c3)c3c(N)ncnc32)CC1,5000.0
CHEMBL5075780,C=CC(=O)N1CCN(CCCCCn2nc(-c3ccc([N+](=O)[O-])cc3)c3c(N)ncnc32)CC1,5000.0
CHEMBL5088036,C=CC(=O)N1CCN(CCCCCn2nc(-c3cc(F)cc(OC)c3)c3c(N)ncnc32)CC1,118.0
CHEMBL5081683,C=CC(=O)N1CCN(CCCCCn2nc(-c3cc(F)cc(F)c3)c3c(N)ncnc32)CC1,790.0
CHEMBL5080570,C=CC(=O)N1CCN(CCCCCn2nc(-c3cc(C(F)(F)F)cc(C(F)(F)F)c3)c3c(N)ncnc32)CC1,133.0
CHEMBL5082785,C=CC(=O)N1CCN(CCCCCn2nc(-c3cc(F)cc(C(F)(F)F)c3)c3c(N)ncnc32)CC1,14.1
CHEMBL5088737,COc1cc(OC)cc(-c2nn(CCCCCN3CCN(C(=O)/C=C/C(F)(F)F)CC3)c3ncnc(N)c23)c1,0.7
CHEMBL5077247,Nc1ncnc2c1c(-c1cc(C(F)(F)F)cc(C(F)(F)F)c1)nn2CCCCCN1CCN(C(=O)/C=C/C(F)(F)F)CC1,9.9
CHEMBL5070239,Nc1ncnc2c1c(-c1cc(F)cc(C(F)(F)F)c1)nn2CCCCCN1CCN(C(=O)/C=C/C(F)(F)F)CC1,101.0
CHEMBL5084840,COc1cc(OC)cc(-c2nn(CCCCCN3CCN(C(=O)/C=C/CN(C)C)CC3)c3ncnc(N)c23)c1,13.8
CHEMBL5086846,C/C=C/C(=O)N1CCN(CCCCCn2nc(-c3cc(OC)cc(OC)c3)c3c(N)ncnc32)CC1,16.6
CHEMBL5069932,CCOc1cccc(-c2ccc3c(-c4cccc(CN)c4)n[nH]c3c2)c1,10000.0
CHEMBL5093593,CCOc1cccc(-c2ccc3c(-c4cccc(CO)c4)n[nH]c3c2)c1,10000.0
CHEMBL5084072,CCOc1cccc(-c2ccc3c(-c4cccc(CC)c4)n[nH]c3c2)c1,10000.0
CHEMBL5083827,CCOc1cccc(-c2ccc3c(-c4cccc(OCC)c4)n[nH]c3c2)c1,10000.0
CHEMBL5075056,NCc1cccc(-c2n[nH]c3cc(-c4ccc(O)cc4)ccc23)c1,3500.0
CHEMBL5071698,OCc1cccc(-c2n[nH]c3cc(-c4ccc(O)cc4)ccc23)c1,3000.0
CHEMBL5081679,CCc1cccc(-c2n[nH]c3cc(-c4ccc(O)cc4)ccc23)c1,5900.0
CHEMBL5088013,CCOc1cccc(-c2ccc3c(NC(=O)c4ccccc4)n[nH]c3c2)c1,460.0
CHEMBL5079189,CCOc1cccc(-c2ccc3c(NCc4ccccc4)n[nH]c3c2)c1,3200.0
CHEMBL5094067,CCOc1cccc(-c2ccc3c(NC(=O)C4CCCCC4)n[nH]c3c2)c1,10000.0
CHEMBL5088461,CCOc1cccc(-c2ccc3c(NCC4CCCCC4)n[nH]c3c2)c1,10000.0
CHEMBL5090033,CCOc1cccc(-c2ccc3c(C(=O)Nc4ccccc4)n[nH]c3c2)c1,10000.0
CHEMBL4095682,O=C(Nc1n[nH]c2cc(-c3ccc(O)cc3)ccc12)c1ccccc1,400.0
CHEMBL5090566,Oc1ccc(-c2ccc3c(-c4ccc(N5CCNCC5)cc4)n[nH]c3c2)cc1,389.0
CHEMBL5084070,O=C1OCCN1CCN1CCN(c2ccc(-c3n[nH]c4cc(-c5ccc(O)cc5)ccc34)cc2)CC1,449.0
CHEMBL5085478,Oc1ccc(-c2ccc3c(-c4ccc(N5CCNCC5)cc4)n[nH]c3c2)c(F)c1,204.0
CHEMBL5083349,Oc1ccc(-c2ccc3c(-c4ccc(N5CCNCC5)cc4)n[nH]c3c2)cc1F,268.0
CHEMBL5077959,CCN1CCN(c2ccc(-c3n[nH]c4cc(-c5ccc(O)cc5)ccc34)cc2)CC1,135.0
CHEMBL5077113,Nc1ccc(-c2n[nH]c3cc(-c4ccc(O)cc4)ccc23)cc1,4200.0
CHEMBL5091513,Oc1ccc(-c2ccc3c(-c4ccc(O)cc4)n[nH]c3c2)cc1,2100.0
CHEMBL5093894,Cc1ccc(C(=O)Nc2ccc3c(c2)C(F)(F)C[C@@H]3N2CCN(C)CC2)cc1C#Cc1cnc2cccnn12,10.0
CHEMBL5089806,COc1ccc(CNc2ccc3c(c2)ncn3-c2ccccc2)cc1OC,1000.0
